Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Sonesta Simply Suites Houston Galleria Medical Center,Houston,325.0,7.8,3,640.0,8.2,8.3,8.5,8.2,8.3,7.9,8.4,4.5,6.0,20.0,9,3,True
MainStay Suites Texas Medical Center/Reliant Park,Houston,277.0,7.7,3,337.0,8.2,8.2,8.6,8.0,8.2,7.9,7.92749140893471,2.9,2.2,12.0,7,1,False
"Candlewood Suites Houston I-10 East, an IHG ",Houston,309.0,8.2,2,235.0,8.4,8.6,8.8,8.6,8.5,8.4,9.0,13.0,9.0,15.0,7,1,True
Fairfield Inn & Suites Houston Hobby Airport,Houston,323.0,7.7,3,264.0,8.0,8.2,8.3,8.3,8.0,8.0,7.9,11.0,8.0,2.7,7,2,False
Quality Suites Houston Hobby Airport,Houston,269.0,8.3,2,60.0,8.8,8.8,9.0,8.9,9.1,8.7,9.2,12.0,7.0,1.5,7,1,True
"Holiday Inn Express  & Suites Houston NW Beltway 8-West Road, an IHG Hotel",Houston,323.0,8.0,2,122.0,8.5,8.6,8.2,8.5,8.1,8.1,8.1,0.015,0.018,23.0,4,3,False
Baymont by Wyndham Houston/Westchase,Houston,179.0,6.7,3,945.0,7.7,7.0,8.2,7.1,7.3,7.0,8.2,11.0,0.016,29.0,6,2,True
TownePlace Suites by Marriott Houston Westchase,Houston,285.0,8.1,3,153.0,8.7,8.4,8.6,8.5,8.3,8.3,8.6,12.0,0.016,29.0,7,2,True
TownePlace Suites Houston I-10 East,Houston,309.0,8.9,3,46.0,8.6,8.8,9.0,8.8,8.6,8.8,8.8,11.0,7.0,15.0,5,1,True
TownePlace Suites by Marriott Houston Northwest Beltway 8,Houston,282.0,8.7,3,40.0,8.9,9.1,9.1,9.1,9.0,9.0,10.0,14.0,0.018,22.0,4,1,True
Residence Inn Houston by The Galleria,Houston,1275.0,7.8,3,393.0,9.3,8.0,8.3,8.0,7.8,7.8,7.7,4.6,7.0,21.0,7,2,True
Fairfield Inn & Suites Houston Intercontinental Airport,Houston,318.0,8.4,3,223.0,8.8,8.9,8.9,8.8,8.5,8.6,9.1,0.02,13.0,5.0,6,1,True
Omni Houston ,Houston,767.0,8.1,4,162.0,8.9,8.6,8.8,8.6,7.7,8.3,7.92749140893471,4.2,8.0,22.0,8,1,True
Comfort Suites Houston IAH Airport - Beltway 8,Houston,244.0,7.0,3,680.0,7.7,7.6,7.8,7.6,7.5,7.2,7.6,0.019,12.0,6.0,6,2,True
"Holiday Inn Houston SW-Near Sugar Land, an IHG ",Houston,234.0,5.1,3,606.0,6.6,6.0,6.8,6.1,5.8,5.6,7.2,0.015,0.015,28.0,6,2,False
TownePlace Suites Houston Intercontinental Airport,Houston,388.0,8.5,3,40.0,8.7,8.9,8.8,9.1,8.7,8.7,6.7,0.02,13.0,5.0,6,1,True
"The Westin Houston, Memorial City",Houston,893.0,8.4,4,156.0,9.2,8.8,8.7,9.0,7.8,8.8,7.92749140893471,12.0,0.016,30.0,6,1,True
Best Western Plus Westheimer - Westchase Inn & Suites,Houston,260.0,7.4,3,267.0,8.2,8.1,8.0,8.1,8.0,7.8,7.9,12.0,0.017,31.0,8,1,False
Residence Inn Houston - West University,Houston,464.0,7.6,3,26.0,8.4,8.1,8.7,8.3,8.0,7.7,7.92749140893471,3.3,3.1,17.0,7,1,False
Courtyard by Marriott Houston Heights/I-10,Houston,959.0,9.1,3,254.0,9.4,9.4,9.2,9.5,8.8,9.4,8.8,2.3,2.7,18.0,9,2,False
Sleep Inn & Suites Highway 290/Northwest Freeway,Houston,230.0,8.2,3,96.0,8.8,8.4,8.8,8.6,8.4,8.3,8.6,10.0,12.0,22.0,5,4,False
Baymont by Wyndham Houston Hobby Airport,Houston,190.0,8.4,3,535.0,8.7,8.8,8.5,8.9,8.8,8.6,9.0,0.015,12.0,4.7,6,1,False
La Colombe d'Or ,Houston,1752.0,9.5,5,41.0,9.3,9.5,9.5,9.7,8.1,9.5,8.8,1.7,1.3,15.0,4,1,True
Courtyard Houston/Brookhollow,Houston,329.0,8.2,3,158.0,8.6,8.6,9.0,8.8,8.3,8.3,7.8,5.0,7.0,22.0,7,1,False
TownePlace Suites by Marriott Houston Galleria Area,Houston,567.0,8.2,3,137.0,8.9,8.7,8.7,8.6,8.4,8.8,8.1,4.8,7.0,20.0,7,1,True
La Quinta by Wyndham Houston East at Normandy,Houston,274.0,8.1,3,736.0,8.2,8.5,8.7,8.5,8.4,8.3,7.4,12.0,10.0,16.0,4,2,True
"Motel 6-Houston, TX - Downtown North",Houston,223.0,7.0,2,83.0,7.3,7.4,8.2,7.4,7.7,7.4,5.0,8.0,1.1,17.0,4,1,True
Extended Stay America Suites - Houston - Med Ctr - NRG Park - Braeswood Blvd,Houston,310.0,6.4,2,1007.0,8.6,6.9,7.6,7.0,7.1,6.6,7.3,2.4,0.25,14.0,6,1,True
Days Inn by Wyndham Houston,Houston,166.0,6.1,2,614.0,7.4,6.6,7.0,6.7,6.9,6.4,6.4,8.0,9.0,23.0,4,3,False
The Residency Suites,Houston,278.0,8.8,3,159.0,8.7,9.1,9.2,9.1,9.1,8.8,7.1,0.015,0.017,24.0,4,1,False
Comfort Inn & Suites Houston I-45 North - IAH,Houston,234.0,8.2,3,448.0,8.6,8.7,8.2,8.7,8.5,8.5,8.2,0.017,11.0,11.0,7,3,False
Comfort Inn & Suites SW Houston Sugarland,Houston,197.0,6.2,2,300.0,7.1,6.6,7.3,6.7,6.5,6.5,7.5,0.015,0.015,28.0,6,1,False
Extended Stay America Suites - Houston - Galleria - Uptown,Houston,263.0,6.2,2,892.0,8.4,6.8,7.3,6.9,7.0,6.4,7.1,4.0,7.0,21.0,6,1,True
"Motel 6-Houston, TX - East",Houston,223.0,6.1,2,299.0,7.0,6.6,7.2,6.7,6.8,6.4,7.7,11.0,7.0,15.0,4,1,True
Hilton University of Houston,Houston,733.0,8.0,4,84.0,8.8,8.4,8.9,8.5,7.4,8.0,9.5,4.3,0.4,10.0,7,4,False
Comfort Inn 290/NW,Houston,222.0,7.2,3,362.0,7.8,7.6,7.9,7.6,7.7,7.3,8.1,11.0,13.0,23.0,5,1,False
Days Inn & Suites by Wyndham Houston North/Aldine,Houston,168.0,6.5,2,652.0,7.4,6.8,7.5,6.9,7.1,6.7,6.8,0.016,9.0,11.0,5,2,False
Extended Stay America Suites - Houston - Med Ctr - Greenway Plaza,Houston,310.0,6.9,2,335.0,8.1,7.3,7.9,7.4,7.4,7.1,7.3,2.4,2.5,16.0,6,2,True
Rodeway Inn & Suites Medical Center,Houston,277.0,5.9,3,507.0,8.1,6.7,6.8,6.8,6.9,6.3,7.3,2.2,1.3,15.0,7,2,False
La Quinta by Wyndham Houston Southwest,Houston,248.0,7.2,3,856.0,8.0,7.7,8.1,7.7,7.7,7.3,7.8,8.0,10.0,23.0,4,1,True
Courtyard by Marriott Houston Hobby Airport,Houston,398.0,7.8,3,158.0,8.3,8.4,8.8,8.5,8.1,8.2,7.92749140893471,12.0,9.0,2.5,7,2,False
Extended Stay America Suites - Houston - Westchase - Richmond,Houston,343.0,5.3,2,179.0,6.8,6.1,6.5,6.1,6.1,5.9,6.6,11.0,0.015,29.0,6,1,True
"Candlewood Suites Houston Westchase - Westheimer, an IHG ",Houston,261.0,6.1,2,54.0,7.2,6.6,7.1,7.0,6.5,6.4,5.0,12.0,0.017,31.0,7,1,True
Travelodge by Wyndham Houston Hobby Airport,Houston,146.0,4.7,2,547.0,6.4,5.5,5.9,5.7,5.9,5.3,6.3,11.0,9.0,1.9,6,1,True
La Quinta by Wyndham Houston West at Clay Road,Houston,461.0,8.7,3,124.0,9.3,9.1,8.9,9.2,8.9,8.9,10.0,13.0,0.018,28.0,4,1,True
"Hampton Inn Houston I-10 East, TX",Houston,350.0,8.2,3,173.0,8.1,8.5,8.3,8.5,8.3,8.4,7.5,11.0,7.0,15.0,6,1,False
Fairfield Inn & Suites Houston Westchase,Houston,291.0,7.3,3,122.0,8.3,7.8,8.0,7.8,7.7,7.4,7.92749140893471,11.0,0.016,29.0,7,2,False
Moonlight Suites - Houston/George Bush Int'l Airport,Houston,247.0,7.3,2,102.0,8.1,7.9,7.5,7.6,7.8,7.8,8.1,0.019,12.0,7.0,4,3,False
Econo Lodge Inn & Suites East,Houston,183.0,7.9,2,181.0,8.2,8.2,8.5,8.1,8.1,7.8,6.4,13.0,9.0,15.0,5,2,False
"Motel 6 Houston, TX",Houston,206.0,6.3,2,376.0,7.5,7.0,7.3,7.0,7.1,6.8,6.6,11.0,0.016,29.0,6,2,False
Baymont by Wyndham Houston Brookhollow,Houston,212.0,7.0,2,457.0,7.7,7.5,7.6,7.6,7.7,7.2,7.8,9.0,11.0,22.0,5,1,True
Super 8 by Wyndham Houston/Dtwn/I-610,Houston,219.0,8.1,2,39.0,8.5,8.8,8.4,8.4,8.4,8.3,7.5,9.0,6.0,18.0,4,2,False
Super 8 by Wyndham Houston/Brookhollow NW,Houston,172.0,6.8,2,123.0,7.4,7.4,7.4,7.4,7.4,7.2,9.1,8.0,9.0,23.0,4,1,False
Comfort Inn & Suites Southwest Freeway at Westpark,Houston,208.0,6.8,3,615.0,8.0,7.4,8.0,7.4,7.4,7.2,7.9,7.0,9.0,23.0,5,2,False
Quality Inn & Suites West Chase,Houston,208.0,6.7,2,378.0,7.4,7.2,7.6,7.4,7.3,7.0,7.6,11.0,0.016,29.0,7,1,False
"Motel 6-Houston, TX - Brookhollow",Houston,206.0,6.0,2,152.0,6.8,6.6,6.7,6.5,6.8,6.5,7.5,8.0,9.0,23.0,4,1,True
Sonesta Simply Suites Houston W Beltway,Houston,275.0,7.2,3,416.0,8.0,7.7,8.1,7.8,7.8,7.5,8.2,11.0,0.015,28.0,9,1,True
Romana  - Houston Southwest,Houston,175.0,3.6,2,939.0,5.8,4.7,5.5,4.7,5.0,4.3,4.8,8.0,10.0,23.0,4,1,False
Palace Inn North,Houston,196.0,7.0,3,143.0,7.1,7.6,7.5,7.4,7.7,7.2,7.8,6.0,0.75,18.0,6,1,False
 Solara I-45 & Hobby Airport Houston,Houston,247.0,8.2,3,111.0,7.9,8.6,8.7,8.5,8.3,8.3,8.0,11.0,9.0,2.7,4,1,False
Blue Way Inn & Suites By Jasper Houston,Houston,206.0,4.0,2,4.0,5.0,4.4,6.3,4.4,5.0,5.6,7.92749140893471,0.019,12.0,7.0,7,2,True
"Studio 6-Houston, TX - East",Houston,196.0,6.9,2,163.0,7.5,7.5,7.6,7.5,7.4,7.3,7.5,11.0,12.0,16.0,4,1,True
"Studio 6-Houston, TX - Hobby South",Houston,172.0,6.0,2,170.0,7.4,6.6,7.4,6.8,6.9,6.5,8.0,8.0,0.015,7.0,4,1,True
Summit Inn - Houston Medical Center - NRG Park,Houston,203.0,5.9,1,90.0,6.9,6.3,7.1,6.4,6.4,6.1,7.5,2.9,2.2,12.0,8,1,False
Rodeway Inn and Suites Hwy 290,Houston,196.0,7.7,2,79.0,8.0,7.9,8.2,8.0,7.9,7.5,9.7,7.0,9.0,23.0,4,4,False
"Motel 6-Houston, TX - 249 - Willowbrook",Houston,155.0,5.6,2,155.0,6.9,6.5,6.3,6.4,6.7,6.3,7.5,10.0,0.016,18.0,4,1,True
Red Roof Inn Houston - Jersey Village,Houston,182.0,7.3,2,93.0,8.1,8.1,8.0,7.9,8.1,7.5,6.9,0.018,0.02,26.0,6,1,True
Days Inn by Wyndham Houston East,Houston,190.0,7.0,2,33.0,7.7,7.3,7.9,7.3,6.7,6.9,7.92749140893471,12.0,8.0,15.0,4,2,False
Extended Stay America Suites - Houston - I-10 West - CityCentre,Houston,245.0,6.7,2,194.0,7.8,7.1,7.2,7.2,7.2,6.9,6.5,12.0,0.019,33.0,6,1,True
Extended Stay America Suites - Houston - Westchase - Westheimer,Houston,343.0,6.4,2,222.0,7.9,6.9,7.7,7.0,6.9,6.6,7.6,11.0,0.016,29.0,6,1,True
Four Points by Sheraton Houston Hobby Airport,Houston,260.0,7.5,3,106.0,8.3,8.3,8.3,8.1,7.9,8.2,8.8,11.0,8.0,2.7,6,2,False
Red Roof Inn PLUS & Suites Houston - IAH Airport SW,Houston,213.0,6.4,3,370.0,7.3,7.0,6.8,7.1,7.2,6.7,7.6,0.019,12.0,8.0,6,3,True
Homewood Suites By Hilton HOU Intercontinental Airport,Houston,397.0,7.9,3,96.0,7.9,8.4,8.0,8.5,8.1,8.1,8.9,0.019,12.0,6.0,8,1,False
Extended Stay America Suites - Houston - Northwest - Hwy 290 - Hollister,Houston,443.0,5.8,2,24.0,7.2,6.6,7.2,6.4,6.2,6.1,5.8,11.0,13.0,23.0,6,1,True
Howard Johnson Houston Heights - Downtown,Houston,292.0,6.6,2,90.0,7.4,7.3,7.4,7.3,7.0,6.7,9.0,2.5,4.1,19.0,4,1,False
Western Inn,Houston,221.0,5.3,2,343.0,6.4,6.0,7.1,6.1,6.4,5.7,6.0,5.0,0.9,20.0,4,3,False
Super 8 by Wyndham Houston Hobby Airport South,Houston,163.0,6.6,2,139.0,7.4,7.1,7.3,7.1,7.1,6.8,8.0,0.015,12.0,4.6,3,2,False
OYO  Houston Southwest I-69,Houston,210.0,4.9,2,247.0,5.6,5.6,6.3,5.7,6.1,5.4,6.3,14.0,14.0,26.0,4,2,False
Extended Stay America Suites - Houston - IAH Airport,Houston,309.0,6.2,2,76.0,7.7,6.8,7.5,6.5,6.9,6.7,8.4,0.019,12.0,6.0,6,1,True
OYO  & Apartments Houston Galleria,Houston,202.0,3.8,2,71.0,7.4,5.0,5.9,4.7,5.5,4.7,4.3,3.7,7.0,21.0,4,1,False
Red Carpet Inn,Houston,172.0,4.3,2,68.0,6.3,5.1,6.9,5.2,5.1,5.3,3.8,7.0,2.7,8.0,5,3,False
Palacio Royale Houston NW at Beltway 8,Houston,213.0,6.7,3,18.0,6.9,7.4,6.7,7.5,6.8,7.2,5.0,0.016,0.019,26.0,8,1,False
